camera,id,secret,server,farm,exposure,aperture,iso,date-taken,focal-length,color,daily-project-active
Nikon D5000,4726314231,bbc2790f9a,1225,2,1/320,null,200,2010:06:22 18:10:53,null,#cb9a87,first
Nikon D5000,4723811726,4d75f104e1,1099,2,1/30,5.6,720,2010:06:21 21:17:06,55 mm,#c3c3c3,first
Nikon D5000,4814695456,be66ef9b08,4078,5,1/1600,4.5,200,2010:06:20 16:59:30,100 mm,#242121,first
Nikon D5000,4814698442,8caf4eb6d8,4142,5,1/4000,4.5,200,2010:06:20 16:59:07,98 mm,#2d2316,first
Nikon D5000,4720315180,3fd3b49cf4,4017,5,1/4000,4.2,200,2010:06:20 16:47:52,85 mm,#d9d3d6,first
Nikon D5000,4814694110,600013e9b5,4142,5,1/1250,5,200,2010:06:20 14:11:56,135 mm,#cdc7c4,first
Nikon D5000,4814694844,308b76ee46,4077,5,1/1000,5.6,200,2010:06:20 14:10:49,200 mm,#d3c7ba,first
Nikon D5000,4814699040,b55dc91ab2,4097,5,1/1600,5,200,2010:06:20 13:47:41,100 mm,#afb2c6,first
Nikon D5000,4814073031,11460e50e4,4120,5,1/1600,5,200,2010:06:20 13:47:30,122 mm,#2a3239,first
Nikon D5000,4719668147,74b29cddc8,4016,5,1/320,5.6,200,2010:06:20 13:34:32,55 mm,#11150f,first
Nikon D5000,4716700786,d9c757ccdf,4063,5,1/100,3.8,200,2010:06:19 22:49:29,20 mm,#080909,first
Nikon D5000,4716058745,2544a86dfe,4065,5,1/80,5.3,1100,2010:06:19 22:34:05,44 mm,#1f1a15,first
Nikon D5000,4713903412,e6b154f7b9,4027,5,1/160,null,200,2010:06:18 22:48:56,null,#0a0b0d,first
Nikon D5000,4710566845,54a4b17ce1,4033,5,1/60,5.6,200,2010:06:17 21:13:17,50 mm,#ba9975,first
Nikon D5000,4705681652,f93dec129f,1289,2,1/50,null,200,2010:06:15 19:07:35,null,#dfc6aa,first
Nikon D5000,4705038923,048d2ccae5,4016,5,1/1600,null,200,2010:06:15 18:46:21,null,#d85940,first
Nikon D5000,4705038427,8c6dfe0395,4022,5,1/125,null,200,2010:06:15 18:40:30,null,#e6e6e6,first
Nikon D5000,4705040355,7711b50385,1288,2,1/250,null,200,2010:06:15 18:35:36,null,#ceb6a4,first
Nikon D5000,4702683390,bfeef9a500,4015,5,1/30,null,200,2010:06:14 21:05:46,null,#151515,first
Nikon D5000,4698665187,b19a1fb6d1,4067,5,1/400,3.5,200,2010:06:13 17:58:00,18 mm,#0e1107,first
Nikon D5000,4695333656,4a7e5c9ee8,4028,5,3,22,250,2010:06:12 19:49:29,18 mm,#c9baaa,first
Nikon D5000,4694699055,dc2abf437e,1285,2,2.5,22,360,2010:06:12 19:48:32,18 mm,#cec0aa,first
Nikon D5000,4695332232,3afca13b55,4001,5,1/200,3.5,400,2010:06:12 19:09:37,18 mm,#c9d4df,first
Nikon D5000,4694697381,9dc0eba4fd,4021,5,1/40,3.5,3200,2010:06:12 18:34:27,18 mm,#110f0e,first
Nikon D5000,4695330838,98de818ff5,4068,5,1/40,5.6,3200,2010:06:12 18:32:46,55 mm,#0f0a07,first
Nikon D5000,4692126489,fea144624d,4020,5,6,5.6,220,2010:06:11 20:42:30,55 mm,#0f0d0a,first
Nikon D5000,4692758926,0197b88fc6,4002,5,1/800,6.3,200,2010:06:10 17:22:48,175 mm,#d5cfbb,first
Nikon D5000,4686836779,380520ef85,4060,5,1/60,3.8,3200,2010:06:09 21:16:50,22 mm,#bdc295,first
Nikon D5000,4684657180,2d5da0d0e4,1265,2,1/160,9,200,2010:06:07 19:29:54,55 mm,#b18d68,first
Nikon D5000,4680876903,ed37dc1838,4010,5,1/320,3.5,200,2010:06:07 16:59:34,18 mm,#1f1c15,first
Nikon D5000,4678015168,9940f0fd69,4012,5,1/40,3.5,800,2010:06:06 22:18:53,18 mm,#c3bb9a,first
Nikon D5000,4673544897,5594b8277f,4051,5,1/640,3.5,200,2010:06:05 17:53:45,18 mm,#cdc4bc,first
Nikon D5000,4671230796,ac7bac3b32,4013,5,1/125,5.6,200,2010:06:04 11:37:27,18 mm,#c1b5a5,first
Nikon D5000,4667989463,c70dee6225,4072,5,1/40,5.6,3200,2010:06:03 22:44:14,32 mm,#231e18,first
Nikon D5000,4665224073,2b9ddb5041,4009,5,1/25,3.5,320,2010:06:02 19:00:21,18 mm,#d1a17c,first
Nikon D5000,4661993279,a643461943,1277,2,1/100,3.5,1400,2010:06:01 21:20:01,18 mm,#c8bb93,first
Nikon D5000,4661994255,25a2be21f2,4034,5,1/400,3.5,200,2010:06:01 19:17:08,18 mm,#dedcd8,first
Nikon D5000,4662623374,df9d76c0e7,1279,2,1/2500,3.5,200,2010:06:01 19:15:09,18 mm,#c6ab8a,first
Nikon D5000,4662625278,d46193dece,4005,5,1/1250,10,200,2010:06:01 19:12:05,32 mm,#c7ad7e,first
Nikon D5000,4661994795,613ecaed4a,4047,5,1/640,11,200,2010:06:01 19:05:37,18 mm,#c0ac91,first
Nikon D5000,4661992513,edaa5117f5,4033,5,1/800,5.6,280,2010:05:28 16:34:58,55 mm,#bfbeab,first
Nikon D5000,4649467142,40c1c2fb18,4058,5,1/400,5.3,200,2010:05:28 13:41:56,44 mm,#2b2a2d,first
Nikon D5000,4649465256,76114d15d3,3399,4,1/400,3.8,220,2010:05:28 09:40:03,20 mm,#cdbaa3,first
Nikon D5000,4644300974,b77722f813,4042,5,1/60,5.3,3200,2010:05:26 15:44:13,40 mm,#cfbeac,first
Nikon D5000,4641504060,1d24b66265,4017,5,1/160,5.6,200,2010:05:25 12:14:55,46 mm,#d1a596,first
Nikon D5000,4637745645,91742665ea,3387,4,1/50,4.5,400,2010:05:24 08:12:19,26 mm,#201a14,first
Nikon D5000,4634356811,e299430665,4052,5,1/50,5.6,1250,2010:05:23 12:34:16,55 mm,#c6d3cb,first
Nikon D5000,4630730961,f51cc94d76,4005,5,1/160,5.6,200,2010:05:22 14:55:52,55 mm,#151515,first
Nikon D5000,4628749698,332e39de1c,3307,4,1/20,5.6,3200,2010:05:21 22:40:47,48 mm,#c69170,first
Nikon D5000,4626390250,72ff9e0ecd,4005,5,1/50,5,1100,2010:05:20 11:33:50,22 mm,#cab69c,first
Nikon D5000,4623139751,6dea845c6d,3367,4,1/80,5,1800,2010:05:19 12:58:12,38 mm,#d3c3b0,first
Nikon D5000,4620943096,440fee439c,3618,4,1/125,5.6,1000,2010:05:18 13:25:19,55 mm,#bcaf9c,first
Nikon D5000,4930146135,e8def129e8,4102,5,1/160,5.6,400,2010:05:18 12:59:43,55 mm,#d8d8d8,first
Nikon D5000,4617147170,e9b54347d7,4039,5,1/50,3.5,640,2010:05:17 13:25:15,18 mm,#bfbfbf,first
Nikon D5000,4614300962,59629ee7c6,4072,5,1/125,5,2800,2010:05:16 16:44:16,35 mm,#2f2113,first
Nikon D5000,4610254495,f07621e047,4051,5,1/500,5.6,200,2010:05:15 16:21:23,48 mm,#c9d3d3,first
Nikon D5000,4607728941,c430687259,1021,2,1/800,4.5,200,2010:05:14 14:02:04,18 mm,#d5cfc9,first
Nikon D5000,4589358191,ecda74ae97,4006,5,1/50,5.6,1800,2010:05:07 13:07:45,55 mm,#cecdc5,
Nikon D5000,4516986212,be787df729,2798,3,1/800,5.6,200,2010:04:12 16:46:32,18 mm,#cbcbce,
Nikon D5000,4516989012,998a8c39d7,2728,3,1/800,5.6,200,2010:04:12 16:45:54,18 mm,#cfcecd,
Nikon D5000,4516983582,570e50c278,2703,3,1/1250,5.6,1100,2010:04:12 16:44:53,55 mm,#f8f7f6,
Nikon D5000,4516345021,d29776b7cc,4035,5,1/640,5.6,220,2010:04:12 16:43:22,18 mm,#d0dff5,
Nikon D5000,4516341431,5ba88f5a6d,2737,3,1/800,5.6,200,2010:04:12 16:35:26,24 mm,#c9c1b1,
Nikon D5000,4516332651,9ed4374358,4056,5,1/250,5.6,200,2010:04:12 16:23:50,18 mm,#d5dee8,
Nikon D5000,4516328609,5b593e5287,4010,5,1/250,5.6,200,2010:04:12 16:23:02,20 mm,#44483b,
Nikon D5000,4516960298,81c5f51a52,4054,5,1/640,5.6,320,2010:04:12 16:18:31,18 mm,#d8e0e9,
Nikon D5000,4516321679,8697e45e66,2718,3,1/640,5.6,640,2010:04:12 16:15:08,18 mm,#232825,
Nikon D5000,4516952218,c2ecf2a00f,4034,5,1/1600,4.5,200,2010:04:12 15:44:39,18 mm,#22221c,
Nikon D5000,4508599274,8717c4fe34,4015,5,1/125,4.5,1000,2010:04:09 19:38:52,90 mm,#b38d8d,
Nikon D5000,4507956135,c06a452b51,2083,3,1/125,4.8,1400,2010:04:09 19:37:32,120 mm,#bdb9ad,
Nikon D5000,4507952919,9e071e898c,2797,3,1/125,4.8,2500,2010:04:09 19:34:17,116 mm,#b5896d,
Nikon D5000,4507950071,d98ba17958,2707,3,1/125,4.5,800,2010:04:09 19:33:36,65 mm,#b9908b,
Nikon D5000,4508587070,06f4f94a7f,2339,3,1/125,4.5,3200,2010:04:09 19:32:09,82 mm,#080707,
Nikon D5000,4507945961,59ebb7748e,4067,5,1/125,5,3200,2010:04:09 19:30:57,145 mm,#bdaa9e,
Nikon D5000,4508583954,af64329383,4063,5,1/125,4.5,2200,2010:04:09 19:29:27,86 mm,#c5a39f,
Nikon D5000,4507921041,aebbcd4680,2070,3,1/80,4.5,3200,2010:04:09 19:14:36,55 mm,#af7b5d,
Nikon D5000,4508581504,c186b735bb,2061,3,1/160,4.5,3200,2010:04:09 19:08:13,55 mm,#1f63ba,
Nikon D5000,4508579256,1769be22c9,4026,5,1/160,4.5,3200,2010:04:09 19:07:19,55 mm,#4975ce,
Nikon D5000,4507936671,2f3262fa69,4003,5,1/60,4.2,800,2010:04:09 19:01:19,70 mm,#81665e,
Nikon D5000,4507934565,ed58beff1c,2752,3,1/40,5.6,3200,2010:04:09 18:57:50,200 mm,#100d0c,
Nikon D5000,4508572358,0c3b14186d,2161,3,1/160,5.6,3200,2010:04:09 18:30:51,190 mm,#080707,
Nikon D5000,4508570990,15b54fdf12,2191,3,1/160,4.5,3200,2010:04:09 18:28:53,80 mm,#c8ab8b,
Nikon D5000,4508569592,6d795af4e8,2745,3,1/160,4.5,3200,2010:04:09 18:28:16,85 mm,#c8a47b,
Nikon D5000,4507928621,1591815ab8,2021,3,1/160,4.5,3200,2010:04:09 18:25:36,72 mm,#a29f98,
Nikon D5000,4507927499,191f3667c6,4054,5,1/200,4.5,3200,2010:04:09 18:25:10,86 mm,#b2998b,
Nikon D5000,4507926153,1c6e8a06b3,2178,3,1/100,4.5,3200,2010:04:09 18:19:41,80 mm,#c7bbb0,
Nikon D5000,4508564152,b09d4b64d4,2170,3,1/100,5,3200,2010:04:09 18:19:13,145 mm,#070606,
Nikon D5000,4507922891,7e8f9e2f33,2776,3,1/160,5.6,3200,2010:04:09 18:18:22,200 mm,#090808,
Nikon D5000,4507918999,0735a4db42,2250,3,1/160,4.5,2200,2010:04:09 18:16:08,98 mm,#bba798,
Nikon D5000,4507916585,0d5712b92c,2802,3,1/160,4.5,2000,2010:04:09 18:16:02,65 mm,#aaa095,
Nikon D5000,4508553064,37f6a84a90,4062,5,1/100,4.5,1400,2010:04:09 18:14:48,70 mm,#c3a49a,
Nikon D5000,4507911281,b276913581,2803,3,1/160,5.6,3200,2010:04:09 18:05:10,122 mm,#130f10,
Nikon D5000,4507908987,12b8e91b53,2300,3,1/200,5.6,3200,2010:04:09 18:01:50,55 mm,#b25a4c,
Nikon D5000,4508546288,f836585b80,4023,5,1/100,5.6,3200,2010:04:09 17:59:42,75 mm,#090909,
Nikon D5000,4507905107,f07c17108c,4016,5,1/160,5.6,3200,2010:04:09 17:57:33,102 mm,#141413,
Nikon D5000,4507902563,1506960e3a,4064,5,1/250,5.6,3200,2010:04:09 17:53:42,200 mm,#927f74,
Nikon D5000,4508538650,a64897cc17,2299,3,1/250,5.6,3200,2010:04:09 17:52:51,65 mm,#bb8770,
Nikon D5000,4507901119,a5cc813c3f,4012,5,1/160,5.6,3200,2010:04:09 17:51:34,92 mm,#c49f91,
Nikon D5000,4468450008,75caf3fce9,2795,3,1/100,4,3200,2010:03:26 20:56:30,18 mm,#060506,
Nikon D5000,4467674349,57ba8e8eb3,4003,5,1/60,4.5,1100,2010:03:26 20:53:57,92 mm,#161820,
Nikon D5000,4468446500,832c19e38b,2690,3,1/60,4.8,3200,2010:03:26 20:52:33,116 mm,#09090a,
Nikon D5000,4467669997,4119d5b8c1,2737,3,1/60,4.8,3200,2010:03:26 20:50:10,120 mm,#0a0a10,
Nikon D5000,4467667795,97b5dbc325,4014,5,1/60,4.2,1000,2010:03:26 20:49:03,72 mm,#3c3024,
Nikon D5000,4468440426,3a14e550af,2797,3,1/60,4.2,3200,2010:03:26 20:47:37,82 mm,#8aa7ef,
Nikon D5000,4467663557,2287a0f98a,4061,5,1/100,4,640,2010:03:26 20:42:46,55 mm,#100d0b,
Nikon D5000,4468435184,81f6450811,4010,5,1/100,4.5,560,2010:03:26 20:41:21,102 mm,#b0835c,
Nikon D5000,4467658375,97794a648b,4019,5,1/100,4.5,3200,2010:03:26 20:40:51,110 mm,#c0a184,
Nikon D5000,4468430738,41f892ab68,2740,3,1/100,5.6,1000,2010:03:26 20:38:16,200 mm,#b76c4b,
Nikon D5000,4468428296,1210dbc213,2677,3,1/100,4.2,1400,2010:03:26 20:35:07,66 mm,#b39783,
Nikon D5000,4467651961,489a30f31b,4040,5,1/100,4.2,3200,2010:03:26 20:34:40,60 mm,#c39b7e,
Nikon D5000,4467650209,20d1a1d8ac,4025,5,1/100,4.2,3200,2010:03:26 20:34:13,70 mm,#0b0b0b,
Nikon D5000,4467648381,798e1ab347,2691,3,1/80,4.2,2800,2010:03:26 20:33:16,80 mm,#0a0a0d,
Nikon D5000,4468420672,5b5f673883,2727,3,1/160,4.2,3200,2010:03:26 20:31:42,72 mm,#a58481,
Nikon D5000,4468418950,649d49188a,4053,5,1/100,4.5,2500,2010:03:26 20:28:45,100 mm,#0a0a0d,
Nikon D5000,4468416940,9e6956a81d,2693,3,1/100,4.2,1400,2010:03:26 20:28:24,85 mm,#bea586,
Nikon D5000,4467639935,47de8e3a02,2682,3,1/160,4.5,3200,2010:03:26 20:27:18,100 mm,#ad7858,
Nikon D5000,4468412142,4f5c607a13,2613,3,1/125,4.8,1600,2010:03:26 20:19:27,116 mm,#0a0a0c,
Nikon D5000,4468409846,09630a259d,2718,3,1/80,4,900,2010:03:26 20:16:28,55 mm,#5468ae,
Nikon D5000,4468405342,05f2f40c40,4028,5,1/50,5.3,3200,2010:03:26 20:09:05,160 mm,#af653f,
Nikon D5000,4467627541,8b50fd765f,2706,3,1/60,4.8,3200,2010:03:26 20:01:54,120 mm,#b38b74,
Nikon D5000,4467625281,8a6beff638,2679,3,1/40,4.2,3200,2010:03:26 19:58:28,82 mm,#0b090a,
Nikon D5000,4468398050,f6e38b152d,2759,3,1/80,4,3200,2010:03:26 19:56:36,55 mm,#ab603c,
Nikon D5000,4468396394,127d0f0be1,4015,5,1/100,4,3200,2010:03:26 19:54:34,55 mm,#a7937d,
Nikon D5000,4467620107,9df90ef98e,2762,3,1/100,5.3,2500,2010:03:26 19:50:41,45 mm,#150909,
Nikon D5000,4468392506,6b525e7a24,4010,5,1/160,4,2800,2010:03:26 19:47:04,18 mm,#d2c4b2,
Nikon D5000,4467616733,3a740f0ca6,4048,5,1/200,5.6,3200,2010:03:26 19:46:31,55 mm,#c2b499,
Nikon D5000,4468389878,2786f53179,4038,5,1/200,4.5,3200,2010:03:26 19:46:26,29 mm,#c8ba99,
Nikon D5000,4468388650,65edf6e4eb,4061,5,1/160,4,1400,2010:03:26 19:44:05,55 mm,#c3b5a4,
Nikon D5000,4467612209,a2b32ce605,2745,3,1/50,4.5,400,2010:03:26 19:43:01,105 mm,#0a0606,
Nikon D5000,4468385540,b0d184992e,4048,5,1/100,4,900,2010:03:26 19:39:25,55 mm,#b19684,
Nikon D5000,4467607591,250b10ab18,2725,3,1/160,5.6,2800,2010:03:26 19:36:22,200 mm,#c48051,
Nikon D5000,4467605269,bbc7bf85a3,4053,5,1/160,5,3200,2010:03:26 19:34:19,135 mm,#bf8e60,
Nikon D5000,4468377876,ce2a7dcbc1,4063,5,1/160,5.6,1600,2010:03:26 19:33:15,200 mm,#a85e35,
Nikon D5000,4467601157,082d3f5264,4007,5,1/160,4,3200,2010:03:26 19:30:38,55 mm,#b4a48f,
Nikon D5000,4467599867,d039c8a9d5,4013,5,1/25,4.2,3200,2010:03:26 19:16:23,55 mm,#090706,
Nikon D5000,4468372874,6e18d3d7b1,4005,5,1/400,5.3,3200,2010:03:26 19:08:12,175 mm,#141312,
Nikon D5000,4467596191,bf061332a3,2471,3,1/250,5,3200,2010:03:26 19:03:55,145 mm,#1b0d0d,
Nikon D5000,4468369108,2a117e76e0,4071,5,1/250,5.3,1400,2010:03:26 19:01:00,165 mm,#a7856f,
Nikon D5000,4468367170,69d49d26ea,2713,3,1/250,5.3,1800,2010:03:26 19:00:44,160 mm,#a07b57,
Nikon D5000,4468365116,bf4a5e116a,4001,5,1/200,4.5,3200,2010:03:26 18:52:26,105 mm,#c69066,
Nikon D5000,4468362956,27225b3d7f,4033,5,1/200,5.6,3200,2010:03:26 18:47:43,200 mm,#0e0b0c,
Nikon D5000,4467586491,fba8b373b8,4055,5,1/200,4.5,3200,2010:03:26 18:42:10,29 mm,#070706,
Nikon D5000,4468359868,89ff6874b2,4065,5,1/320,4,3200,2010:03:26 18:37:28,55 mm,#b48a68,
Nikon D5000,4467583397,e174b9c92e,2748,3,1/320,4,3200,2010:03:26 18:33:07,55 mm,#a65648,
Nikon D5000,4467680237,642d16faa5,4064,5,1/250,5.6,3200,2010:03:26 18:30:08,200 mm,#a46a49,
Nikon D5000,4468453162,685da4a8e9,4037,5,1/80,5.6,1250,2010:03:26 18:26:52,200 mm,#9f5e41,
Nikon D5000,4467676677,fbd208b2cd,4026,5,1/100,4.5,3200,2010:03:26 18:26:02,55 mm,#bf917c,
Nikon D5000,4825513949,c521ee15f9,4073,5,1/80,4.2,800,2010:03:20 04:57:44,26 mm,#ddcdb7,
Nikon D5000,4825511311,5e0932c681,4136,5,1/60,3.5,200,2010:03:19 18:51:17,18 mm,#110e0d,
Nikon D5000,4826118608,65e6d174a9,4077,5,1/60,8,200,2010:03:19 15:40:35,18 mm,#8caea5,
Nikon D5000,4826134076,0836612ccb,4116,5,1/25,5.6,2200,2010:03:19 12:24:25,55 mm,#cbc195,
Nikon D5000,4826124168,91d8f7f245,4114,5,1/800,5.3,3200,2010:03:19 07:10:21,40 mm,#b59879,
Nikon D5000,4826139998,69a3552b19,4121,5,1/20,6.3,3200,2010:03:18 16:43:18,18 mm,#bba99b,
Nikon D5000,4825512003,ea24bcebcf,4099,5,1.3,22,900,2010:03:18 16:38:11,18 mm,#16130f,
Nikon D5000,4825528813,cf2e33063f,4074,5,1/80,4.5,1100,2010:03:18 15:14:46,29 mm,#e3e3e1,
Nikon D5000,4825522023,eb603048e5,4093,5,1/80,4.5,1100,2010:03:18 15:14:46,29 mm,#16120e,
Nikon D5000,4825502159,b179aa4611,4075,5,1/25,5,2800,2010:03:18 11:57:00,18 mm,#c9bda1,
Nikon D5000,4825504223,668ff81391,4122,5,1/80,4.2,320,2010:03:17 18:59:57,26 mm,#bf836b,
Nikon D5000,4825499861,af524b2f00,4075,5,1/500,4.2,900,2010:03:17 13:58:05,26 mm,#2c2419,
Nikon D5000,4825505699,e4ac957611,4135,5,1/1000,5.6,250,2010:03:17 09:08:21,55 mm,#b8886e,
Nikon D5000,4825517097,a90b40727f,4099,5,1/800,5.6,200,2010:03:17 09:02:31,34 mm,#c2c2c2,
Nikon D5000,4825508503,f15309a635,4077,5,1/80,20,200,2010:03:17 08:56:05,18 mm,#d2ab96,
Nikon D5000,4826132874,74279ef5ca,4137,5,1/640,4.8,200,2010:03:17 08:54:50,32 mm,#6b3e2b,
Nikon D5000,4825527263,28bc879a50,4141,5,1/1000,5.6,200,2010:03:17 08:49:00,50 mm,#b9b9b9,
Nikon D5000,4825519039,c0e330cafe,4115,5,1/160,11,450,2010:03:17 05:58:21,45 mm,#938473,
Nikon D5000,4405085927,96e3ca4ba6,2706,3,1/50,3.5,800,2010:02:27 20:50:38,18 mm,#cba78c,
Nikon D5000,4405085935,c5ee3d7554,2765,3,1/40,10,3200,2010:02:27 18:26:47,55 mm,#d8b783,
Nikon D5000,4352366811,5de682855d,4041,5,1/160,5,3200,2010:02:05 21:00:42,145 mm,#b76463,
Nikon D5000,4353111692,8a9dd8423a,2741,3,1/200,5.6,3200,2010:02:05 20:59:04,190 mm,#b49480,
Nikon D5000,4353110854,4d23d6343c,4014,5,1/200,5,3200,2010:02:05 20:58:15,135 mm,#a76460,
Nikon D5000,4353109950,f8806c9b5c,4072,5,1/200,5.6,3200,2010:02:05 20:58:06,200 mm,#b5605a,
Nikon D5000,4352362821,ddcfcf68f7,4020,5,1/160,5,3200,2010:02:05 20:57:18,135 mm,#d1a3a5,
Nikon D5000,4353107360,5db8b882d3,2771,3,1/160,5.6,3200,2010:02:05 20:56:48,200 mm,#a84c42,
Nikon D5000,4352360045,f35cf0ee22,4055,5,1/160,5.6,3200,2010:02:05 20:56:16,200 mm,#171320,
Nikon D5000,4353104466,10bd44d904,4055,5,1/100,5,3200,2010:02:05 20:55:40,110 mm,#d9835f,
Nikon D5000,4353103262,4830ea3b14,4055,5,1/100,5,3200,2010:02:05 20:52:13,98 mm,#b47a52,
Nikon D5000,4352356739,2b40a1fc31,4071,5,1/160,5.3,3200,2010:02:05 20:51:14,165 mm,#94613e,
Nikon D5000,4353101852,f3981ac98e,2803,3,1/200,5,3200,2010:02:05 20:48:15,122 mm,#050404,
Nikon D5000,4353101146,cb53b85191,4071,5,1/125,5.6,3200,2010:02:05 20:47:06,200 mm,#1b1615,
Nikon D5000,4352353997,5f1540ef84,2765,3,1/125,5,3200,2010:02:05 20:47:01,145 mm,#c4acad,
Nikon D5000,4352352841,5fcf294863,4024,5,1/160,5.6,2000,2010:02:05 20:45:45,200 mm,#b07e85,
Nikon D5000,4352351977,54438e5578,2790,3,1/200,5.6,3200,2010:02:05 20:42:11,200 mm,#080707,
Nikon D5000,4352351185,3ddf198683,4051,5,1/80,5.6,2500,2010:02:05 20:41:38,200 mm,#bba385,
Nikon D5000,4353096222,f386be759f,4002,5,1/80,5.6,3200,2010:02:05 20:38:05,200 mm,#a37f62,
Nikon D5000,4353095440,8d2ee9f741,2682,3,1/80,5.6,3200,2010:02:05 20:37:12,200 mm,#9da095,
Nikon D5000,4352348485,206fd4bc8c,4032,5,1/125,5,3200,2010:02:05 20:31:20,150 mm,#b29393,
Nikon D5000,4353093352,13b10fffd2,4056,5,1/125,4.5,3200,2010:02:05 20:30:15,66 mm,#b4716a,
Nikon D5000,4352346325,94fe18c28d,4004,5,1/125,4.8,3200,2010:02:05 20:29:39,116 mm,#c89988,
Nikon D5000,4353091188,466a7b4c3f,4032,5,1/160,4.5,3200,2010:02:05 20:22:44,110 mm,#c06864,
Nikon D5000,4352344307,8f793e6099,2778,3,1/160,4.5,3200,2010:02:05 20:22:13,75 mm,#c4705f,
Nikon D5000,4353089662,79d4f62e93,4016,5,1/160,4.5,3200,2010:02:05 20:22:11,82 mm,#a76869,
Nikon D5000,4352342765,7699ecdc21,4060,5,1/160,5.6,3200,2010:02:05 20:21:54,200 mm,#aa5965,
Nikon D5000,4352341675,024c444f7f,2679,3,1/80,5,3200,2010:02:05 20:21:24,145 mm,#b46e6c,
Nikon D5000,4353086954,fa6bb5c2f6,2440,3,1/100,5.6,3200,2010:02:05 20:16:21,200 mm,#b77f5c,
Nikon D5000,4352339475,fc994238fe,4022,5,1/80,5,3200,2010:02:05 20:13:58,150 mm,#0c0a0a,
Nikon D5000,4353084504,520d4ceb8a,4067,5,1/80,4.8,3200,2010:02:05 20:11:05,120 mm,#120f0f,
Nikon D5000,4353083216,329d661a63,4045,5,1/80,5.6,3200,2010:02:05 20:10:02,200 mm,#a86f48,
Nikon D5000,4353082228,c66c33cdcc,2766,3,1/125,4.5,3200,2010:02:05 19:56:05,72 mm,#bf7643,
Nikon D5000,4352334811,13d6cffa99,4034,5,1/125,5.6,3200,2010:02:05 19:55:36,200 mm,#bf633e,
Nikon D5000,4353079562,589c299ee1,4061,5,1/125,5,3200,2010:02:05 19:55:20,135 mm,#a06f51,
Nikon D5000,4352332327,9c4fda04c7,4038,5,1/125,5.6,3200,2010:02:05 19:54:21,200 mm,#bf704d,
Nikon D5000,4353077246,9611ffc3e8,2734,3,1/100,5,3200,2010:02:05 19:52:48,150 mm,#b46744,
Nikon D5000,4352329881,b9b23b0beb,4054,5,1/160,4.8,3200,2010:02:05 19:51:22,120 mm,#bc6d3d,
Nikon D5000,4353074630,2cb2c08405,4072,5,1/160,5.6,3200,2010:02:05 19:49:48,200 mm,#a5725d,
Nikon D5000,4352327629,6123d83a36,4036,5,1/160,5.6,3200,2010:02:05 19:49:27,200 mm,#b16a55,
Nikon D5000,4352326659,874105927c,4004,5,1/100,5.6,3200,2010:02:05 19:48:54,200 mm,#c87e64,
Nikon D5000,4352325709,788d0064be,2679,3,1/125,5.3,3200,2010:02:05 19:46:19,160 mm,#b3978a,
Nikon D5000,4353070702,2f1366a07d,2662,3,1/125,5.6,3200,2010:02:05 19:45:38,180 mm,#090809,
Nikon D5000,4353069788,973532d7e6,4063,5,1/125,4.5,3200,2010:02:05 19:45:04,90 mm,#cea583,
Nikon D5000,4352322085,269e00cab9,2625,3,1/125,5.6,3200,2010:02:05 19:44:49,200 mm,#b9aeac,
Nikon D5000,4352320779,1f2a39ac6a,4019,5,1/100,5.6,3200,2010:02:05 19:42:42,200 mm,#ae6a60,
Nikon D5000,4352319895,5244ac8fbe,4048,5,1/80,5.6,3200,2010:02:05 19:40:12,200 mm,#c38168,
Nikon D5000,4353064860,bf892f7879,4029,5,1/80,5.6,3200,2010:02:05 19:37:02,200 mm,#be8d57,
Nikon D5000,4353063870,9e4013def8,4062,5,1/100,5.6,3200,2010:02:05 19:34:37,200 mm,#ae8961,
Nikon D5000,4353062812,bfe2b04255,4053,5,1/100,4.8,3200,2010:02:05 19:32:29,125 mm,#ca7d62,
Nikon D5000,4352315135,caff85c4f2,4013,5,1/100,5.6,3200,2010:02:05 19:29:10,200 mm,#d88472,
Nikon D5000,4352313597,540d7a84e6,4019,5,1/125,5,3200,2010:02:05 19:26:56,135 mm,#e18e7d,
Nikon D5000,4352312137,e2aec1b0db,2781,3,1/100,5.6,3200,2010:02:05 19:23:30,200 mm,#050404,
Nikon D5000,4353057394,36c479218c,4009,5,1/100,4.8,3200,2010:02:05 19:22:31,120 mm,#c78474,
Nikon D5000,4353056664,4c7f9a1cd2,4036,5,1/100,5,3200,2010:02:05 19:20:47,135 mm,#b37a6f,
Nikon D5000,4352309931,b70eae99aa,2705,3,1/80,5,3200,2010:02:05 19:17:59,150 mm,#b79077,
Nikon D5000,4352308991,bbaf2cb1d8,4069,5,1/80,5.6,3200,2010:02:05 19:14:47,200 mm,#a98165,
Nikon D5000,4353054182,8c9af0a134,4030,5,1/60,5.6,3200,2010:02:05 19:13:20,200 mm,#b3946e,
Nikon D5000,4304955877,03052f67f3,4033,5,1/50,1.8,640,2010:01:23 21:43:00,50 mm,#c1b4a5,
Nikon D5000,4304950297,fdc68928a2,2768,3,1/60,1.8,640,2010:01:23 21:38:21,50 mm,#d3b799,
Nikon D5000,4305389802,8f51c2d4e1,4038,5,1/160,4,3200,2010:01:22 21:28:15,55 mm,#bca380,
Nikon D5000,4304644763,83affdac73,4049,5,1/160,4.5,3200,2010:01:22 21:28:10,98 mm,#d9975d,
